@RELATION nothing 
@ATTRIBUTE webpage string
@ATTRIBUTE rating {1,-1}
@ATTRIBUTE tweet string
@ATTRIBUTE uid string
@ATTRIBUTE lda real
@ATTRIBUTE language_model real
@ATTRIBUTE tweet_length integer
@ATTRIBUTE chars integer
@ATTRIBUTE isverified {true,false}
@ATTRIBUTE followers_count integer
@ATTRIBUTE statuses_count integer
@ATTRIBUTE listed_count integer
@ATTRIBUTE friends_count integer
@ATTRIBUTE absolute_time_difference integer
@ATTRIBUTE relative_time_difference integer
@ATTRIBUTE binary_decision {1.0,-1.0}
@ATTRIBUTE capped_time_after integer
@ATTRIBUTE contains_url {true,false}
@ATTRIBUTE url_count integer
@ATTRIBUTE hashtag_count integer
@DATA
"http://www.reuters.com/article/2013/08/19/us-britain-snowden-miranda-idUSBRE97H0DT20130819?feedType=RSS&feedName=topNews&utm_source=dlvr.it&utm_medium=twitter&dlvrit=992637",-1,"52ade63c00323226c4934dee","6fccf099cbdd4fb49f17c4fd04aa8e06",0.0,-7.117350275000937,15.0,133.0,false,3239.0,12151.0,157.0,2648.0,637943000.0,637943000.0,1.0,637943000.0,false,1.0,1.0
"http://www.reuters.com/article/2013/08/19/us-britain-snowden-miranda-idUSBRE97H0DT20130819?feedType=RSS&feedName=topNews&utm_source=dlvr.it&utm_medium=twitter&dlvrit=992637",-1,"52adfde900323226c512333e","6fccf099cbdd4fb49f17c4fd04aa8e06",0.5731483043007449,-7.111222819411458,10.0,112.0,false,1715.0,65636.0,47.0,526.0,1652227000.0,1652227000.0,1.0,1652227000.0,false,1.0,3.0
"http://www.reuters.com/article/2013/08/19/us-britain-snowden-miranda-idUSBRE97H0DT20130819?feedType=RSS&feedName=topNews&utm_source=dlvr.it&utm_medium=twitter&dlvrit=992637",-1,"52add87800323226c443d94f","6fccf099cbdd4fb49f17c4fd04aa8e06",0.8090618033629555,-6.241134866410456,7.0,84.0,false,1513.0,140374.0,21.0,1228.0,2472000.0,-2472000.0,-1.0,0.0,false,1.0,1.0
"http://www.reuters.com/article/2013/08/19/us-britain-snowden-miranda-idUSBRE97H0DT20130819?feedType=RSS&feedName=topNews&utm_source=dlvr.it&utm_medium=twitter&dlvrit=992637",1,"52add95100323226c448fef1","6fccf099cbdd4fb49f17c4fd04aa8e06",0.8090618033629557,-7.206795943294715,11.0,125.0,false,68.0,1448.0,5.0,192.0,38106000.0,38106000.0,1.0,38106000.0,false,1.0,3.0
"http://www.reuters.com/article/2013/08/19/us-britain-snowden-miranda-idUSBRE97H0DT20130819?feedType=RSS&feedName=topNews&utm_source=dlvr.it&utm_medium=twitter&dlvrit=992637",1,"52ae446700323226c6743085","6fccf099cbdd4fb49f17c4fd04aa8e06",0.8460569423836009,-7.592663195443636,14.0,137.0,false,6.0,437.0,0.0,28.0,4603987000.0,4603987000.0,1.0,4603987000.0,false,1.0,4.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52adba4000323226c3c7481b","6fccf099cbdd4fb49f17c4fd04aa8e06",0.0,-8.310298747089529,16.0,136.0,false,2062.0,57959.0,40.0,1574.0,6377806000.0,-6377806000.0,-1.0,0.0,false,1.0,3.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae178d00323226c59cf10e","6fccf099cbdd4fb49f17c4fd04aa8e06",0.9385151503540734,-6.942023359030226,14.0,136.0,false,846.0,134711.0,142.0,227.0,2299752000.0,-2299752000.0,-1.0,0.0,false,1.0,5.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae63b800323226c71d2356","6fccf099cbdd4fb49f17c4fd04aa8e06",0.8639103131457954,-7.505371606187051,11.0,100.0,false,879.0,19552.0,21.0,854.0,640749000.0,640749000.0,1.0,640749000.0,false,1.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae34ba00323226c6278098","6fccf099cbdd4fb49f17c4fd04aa8e06",0.306409938383372,-8.412009812103339,15.0,136.0,false,709.0,142730.0,10.0,13.0,1181926000.0,-1181926000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae350e00323226c62914c3","6fccf099cbdd4fb49f17c4fd04aa8e06",0.0,-7.789106693569641,17.0,140.0,false,2825.0,24483.0,80.0,2992.0,1170868000.0,-1170868000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae485100323226c68b0ef5","6fccf099cbdd4fb49f17c4fd04aa8e06",0.7590814006287383,-7.554357028615628,11.0,126.0,false,1.0,197.0,1.0,11.0,438357000.0,-438357000.0,-1.0,0.0,false,2.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae2ea400323226c60c7eac","6fccf099cbdd4fb49f17c4fd04aa8e06",0.02946232472684211,-7.854368420233759,13.0,136.0,false,2262.0,110049.0,62.0,2443.0,1377562000.0,-1377562000.0,-1.0,0.0,false,1.0,3.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae0af000323226c553c154","6fccf099cbdd4fb49f17c4fd04aa8e06",0.2558337948733093,-6.897428122504648,12.0,134.0,false,18.0,156.0,0.0,38.0,3035147000.0,-3035147000.0,-1.0,0.0,false,1.0,7.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae29f400323226c5f75881","6fccf099cbdd4fb49f17c4fd04aa8e06",0.1792594678577812,-7.309815938382974,13.0,109.0,false,2262.0,110049.0,62.0,2443.0,1534207000.0,-1534207000.0,-1.0,0.0,false,1.0,3.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae543200323226c6c7c3d4","6fccf099cbdd4fb49f17c4fd04aa8e06",0.0670394687517905,-8.279650342270132,12.0,135.0,false,2219.0,4473.0,105.0,234.0,10290000.0,10290000.0,1.0,10290000.0,false,1.0,1.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",1,"52ae1b5a00323226c5b27d34","6fccf099cbdd4fb49f17c4fd04aa8e06",0.1945272327823264,-8.323828971997823,14.0,137.0,false,1199.0,13087.0,27.0,947.0,2093817000.0,-2093817000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae2f2400323226c60ebef9","6fccf099cbdd4fb49f17c4fd04aa8e06",0.02920100880799176,-8.285495353828072,13.0,136.0,false,34695.0,164694.0,175.0,8392.0,1361214000.0,-1361214000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52add8a100323226c444c940","6fccf099cbdd4fb49f17c4fd04aa8e06",0.2418211802714601,-7.888079934839959,12.0,135.0,false,606.0,67571.0,22.0,45.0,5209780000.0,-5209780000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",1,"52ae179b00323226c59d4720","6fccf099cbdd4fb49f17c4fd04aa8e06",0.8893295396396846,-7.29523643066004,13.0,136.0,false,13.0,4160.0,0.0,3.0,2297112000.0,-2297112000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",1,"52ae2ed700323226c60d5956","6fccf099cbdd4fb49f17c4fd04aa8e06",0.8938688916730774,-7.254047245320105,11.0,136.0,false,879.0,24542.0,2.0,1993.0,1371290000.0,-1371290000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",1,"52adc8eb00323226c415b0cd","6fccf099cbdd4fb49f17c4fd04aa8e06",0.1919735829871635,-7.492931075493033,10.0,128.0,false,283.0,2038.0,4.0,766.0,5586745000.0,-5586745000.0,-1.0,0.0,false,1.0,5.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52adf3ad00323226c4def0ef","6fccf099cbdd4fb49f17c4fd04aa8e06",0.0,-9.175882781149527,14.0,140.0,false,54.0,64.0,1.0,253.0,3968046000.0,-3968046000.0,-1.0,0.0,false,1.0,1.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",-1,"52ae0b1b00323226c554cbb9","6fccf099cbdd4fb49f17c4fd04aa8e06",0.147957043875198,-7.280589150137911,14.0,136.0,false,1296.0,76605.0,90.0,761.0,3027396000.0,-3027396000.0,-1.0,0.0,false,1.0,2.0
"http://www.cnn.com/2013/10/18/world/africa/kenya-norway-mall-attack-suspect/index.html?utm_source=dlvr.it&utm_medium=twitter",1,"52ae178d00323226c59cf43b","6fccf099cbdd4fb49f17c4fd04aa8e06",0.9393820692108416,-6.997804374384219,12.0,136.0,false,85.0,5364.0,4.0,60.0,2299660000.0,-2299660000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ade76300323226c498e580","6fccf099cbdd4fb49f17c4fd04aa8e06",0.7555888356975305,-7.176018651194827,14.0,136.0,false,1789.0,49116.0,37.0,1791.0,2561987000.0,-2561987000.0,-1.0,0.0,false,1.0,3.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ae1eff00323226c5c5bcd8","6fccf099cbdd4fb49f17c4fd04aa8e06",0.8556834199808776,-6.550645339432061,11.0,119.0,false,9942.0,34534.0,105.0,10149.0,60761000.0,60761000.0,1.0,60761000.0,false,2.0,3.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae1ab400323226c5aebcb2","6fccf099cbdd4fb49f17c4fd04aa8e06",0.0,-8.621045990525481,17.0,142.0,false,568.0,47017.0,18.0,16.0,153487000.0,-153487000.0,-1.0,0.0,false,1.0,1.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52adff5300323226c5198e77","6fccf099cbdd4fb49f17c4fd04aa8e06",0.7423804914081822,-7.344690471079133,10.0,112.0,false,89.0,1582.0,2.0,213.0,1529334000.0,-1529334000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52add24d00323226c422c0a5","6fccf099cbdd4fb49f17c4fd04aa8e06",0.6998577922191143,-7.173998827731203,13.0,140.0,false,129.0,814.0,4.0,162.0,3514366000.0,-3514366000.0,-1.0,0.0,false,1.0,1.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae331100323226c61f1929","6fccf099cbdd4fb49f17c4fd04aa8e06",0.8553691781901369,-6.24572544979482,11.0,128.0,false,7.0,42.0,0.0,9.0,728872000.0,728872000.0,1.0,728872000.0,false,1.0,3.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae0be500323226c559937c","6fccf099cbdd4fb49f17c4fd04aa8e06",0.7555888356975308,-6.276086239642101,9.0,104.0,false,54.0,188.0,1.0,77.0,1020750000.0,-1020750000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae024500323226c5292fa7","6fccf099cbdd4fb49f17c4fd04aa8e06",0.7555888356975305,-6.792541708830652,10.0,132.0,false,315.0,768.0,2.0,169.0,1389597000.0,-1389597000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae1bf600323226c5b62573","6fccf099cbdd4fb49f17c4fd04aa8e06",0.8622119447643994,-5.677841389248974,10.0,96.0,false,6288.0,7438.0,11.0,195.0,56434000.0,-56434000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae1bdf00323226c5b5afb5","6fccf099cbdd4fb49f17c4fd04aa8e06",0.8626504310934549,-5.677841389248974,8.0,83.0,false,168.0,204.0,3.0,395.0,60075000.0,-60075000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52ae0c7700323226c55c5539","6fccf099cbdd4fb49f17c4fd04aa8e06",0.04014908960127073,-8.036115484793775,13.0,117.0,false,4824.0,93291.0,65.0,4316.0,999365000.0,-999365000.0,-1.0,0.0,false,1.0,4.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",1,"52add1c300323226c41f0019","6fccf099cbdd4fb49f17c4fd04aa8e06",0.3983705237489487,-6.884930643385784,10.0,145.0,false,820.0,6351.0,18.0,823.0,3540875000.0,-3540875000.0,-1.0,0.0,false,1.0,1.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae05d700323226c53a849f","6fccf099cbdd4fb49f17c4fd04aa8e06",0.6945966104478581,-7.666560763223353,12.0,142.0,false,61.0,114.0,1.0,40.0,1257226000.0,-1257226000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ade1e500323226c47b5d28","6fccf099cbdd4fb49f17c4fd04aa8e06",0.7450079754982009,-6.975435962458486,11.0,128.0,false,85.0,5364.0,4.0,60.0,2807087000.0,-2807087000.0,-1.0,0.0,false,1.0,2.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae12c100323226c58101fd","6fccf099cbdd4fb49f17c4fd04aa8e06",0.3210375105668278,-8.551149363592783,13.0,129.0,false,2707.0,11296.0,215.0,678.0,536025000.0,-536025000.0,-1.0,0.0,false,1.0,1.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae13d000323226c58851da","6fccf099cbdd4fb49f17c4fd04aa8e06",0.7555888356975307,-6.156508251351601,7.0,92.0,false,116106.0,130319.0,1287.0,0.0,485046000.0,-485046000.0,-1.0,0.0,false,1.0,1.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae1f4200323226c5c7044f","6fccf099cbdd4fb49f17c4fd04aa8e06",0.5995786198285555,-8.259730075283537,15.0,142.0,false,688.0,14571.0,16.0,471.0,69662000.0,69662000.0,1.0,69662000.0,false,1.0,1.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52ae441c00323226c6725909","6fccf099cbdd4fb49f17c4fd04aa8e06",0.1372379364264561,-7.277617780058204,11.0,121.0,false,5870.0,7723.0,30.0,2172.0,1347200000.0,1347200000.0,1.0,1347200000.0,false,1.0,3.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52add46100323226c42d2719","6fccf099cbdd4fb49f17c4fd04aa8e06",0.05450197770482568,-7.44370935561596,13.0,134.0,false,31603.0,16439.0,1444.0,1313.0,3431314000.0,-3431314000.0,-1.0,0.0,false,1.0,1.0
"http://www.foxnews.com/politics/2013/09/25/kerry-signs-un-arms-treaty-senators-threaten-to-block-it/",-1,"52adfd3600323226c50eee2d","6fccf099cbdd4fb49f17c4fd04aa8e06",0.1099191253627649,-7.355984130172837,13.0,140.0,false,39.0,1259.0,0.0,157.0,1618529000.0,-1618529000.0,-1.0,0.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52ae4fee00323226c6b1aed9","6fccf099cbdd4fb49f17c4fd04aa8e06",0.07016795417438844,-7.54452852800499,13.0,138.0,false,23984.0,52259.0,504.0,23807.0,5351748000.0,5351748000.0,1.0,5351748000.0,false,1.0,1.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52adf86f00323226c4f411f5","6fccf099cbdd4fb49f17c4fd04aa8e06",0.7260553944107769,-6.866255921932506,10.0,105.0,false,760.0,142144.0,26.0,1.0,1703187000.0,1703187000.0,1.0,1703187000.0,false,1.0,3.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52ade51b00323226c48dc4ce","6fccf099cbdd4fb49f17c4fd04aa8e06",0.6889757828151775,-6.47034375964356,9.0,114.0,false,40.0,930.0,1.0,440.0,870836000.0,870836000.0,1.0,870836000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52adc66100323226c4065a02","6fccf099cbdd4fb49f17c4fd04aa8e06",0.01469120323447263,-7.845249661434668,9.0,134.0,false,1129.0,1500.0,20.0,1569.0,227856000.0,-227856000.0,-1.0,0.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52ade24b00323226c47da8f5","6fccf099cbdd4fb49f17c4fd04aa8e06",0.0,-8.492409963337941,15.0,139.0,false,61.0,235.0,1.0,189.0,739369000.0,739369000.0,1.0,739369000.0,false,1.0,3.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52adc85300323226c411a40f","6fccf099cbdd4fb49f17c4fd04aa8e06",0.7260553944107768,-6.079927747964244,10.0,132.0,false,2244.0,35408.0,62.0,2060.0,118294000.0,-118294000.0,-1.0,0.0,false,1.0,1.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52add8e700323226c4465784","6fccf099cbdd4fb49f17c4fd04aa8e06",0.8684714489494146,-7.520592176864954,13.0,136.0,false,321.0,34311.0,33.0,194.0,300911000.0,300911000.0,1.0,300911000.0,false,1.0,6.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52ae0c4500323226c55b6595","6fccf099cbdd4fb49f17c4fd04aa8e06",0.0,-7.179527675853209,11.0,100.0,false,352.0,17349.0,12.0,1094.0,2519419000.0,2519419000.0,1.0,2519419000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52adec2400323226c4b32ab1","6fccf099cbdd4fb49f17c4fd04aa8e06",0.1094774299763642,-7.781568420787956,12.0,137.0,false,240.0,3777.0,7.0,411.0,1176310000.0,1176310000.0,1.0,1176310000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52add21400323226c42142ac","6fccf099cbdd4fb49f17c4fd04aa8e06",0.9682683754440666,-7.792734527188326,12.0,114.0,false,1302.0,13418.0,80.0,652.0,949000.0,949000.0,1.0,949000.0,false,1.0,3.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52addd1f00323226c45ed809","6fccf099cbdd4fb49f17c4fd04aa8e06",0.6409060419553663,-7.663313085817572,11.0,120.0,false,133.0,3384.0,4.0,263.0,496962000.0,496962000.0,1.0,496962000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52ae433800323226c66ced38","6fccf099cbdd4fb49f17c4fd04aa8e06",0.01380190912149788,-8.378370333444456,15.0,136.0,false,1247.0,127602.0,74.0,1153.0,4834890000.0,4834890000.0,1.0,4834890000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52add1cf00323226c41f4df3","6fccf099cbdd4fb49f17c4fd04aa8e06",0.9684402978252397,-6.539493956075983,13.0,138.0,false,60.0,12222.0,33.0,8.0,12506000.0,-12506000.0,-1.0,0.0,false,1.0,1.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52add72000323226c43c5a56","6fccf099cbdd4fb49f17c4fd04aa8e06",0.9787807854402509,-7.252797700732785,12.0,141.0,false,171.0,12913.0,4.0,526.0,220223000.0,220223000.0,1.0,220223000.0,false,1.0,1.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52ae094300323226c54c264b","6fccf099cbdd4fb49f17c4fd04aa8e06",0.9684464403889255,-6.769486842033924,9.0,90.0,false,760.0,142144.0,26.0,1.0,2404404000.0,2404404000.0,1.0,2404404000.0,false,1.0,3.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52ae091c00323226c54b5e2a","6fccf099cbdd4fb49f17c4fd04aa8e06",0.0,-8.140435349029589,12.0,136.0,false,85.0,5364.0,4.0,60.0,2398871000.0,2398871000.0,1.0,2398871000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52add41000323226c42b6352","6fccf099cbdd4fb49f17c4fd04aa8e06",0.8348047031993848,-7.217591515653241,14.0,136.0,false,867.0,22501.0,25.0,2001.0,81602000.0,81602000.0,1.0,81602000.0,false,1.0,3.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",-1,"52ae001c00323226c51dd5ba","6fccf099cbdd4fb49f17c4fd04aa8e06",0.02042508063061475,-7.647215076687795,10.0,136.0,false,67.0,12142.0,3.0,30.0,2035707000.0,2035707000.0,1.0,2035707000.0,false,1.0,1.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52add50e00323226c430780c","6fccf099cbdd4fb49f17c4fd04aa8e06",0.7433729712433723,-6.173043787023246,12.0,136.0,false,85.0,5364.0,4.0,60.0,122801000.0,122801000.0,1.0,122801000.0,false,1.0,2.0
"http://www.washingtonpost.com/world/scores-dead-in-egypt-after-security-forces-launch-assault-on-protesters-camp/2013/08/15/563c95a0-0575-11e3-a07f-49ddc7417125_story.html?Post+generic=%3Ftid%3Dsm_twitter_washingtonpost",1,"52adc8be00323226c41483d2","6fccf099cbdd4fb49f17c4fd04aa8e06",0.8784036191626731,-7.702060298519671,12.0,115.0,false,792.0,11099.0,25.0,787.0,97500000.0,-97500000.0,-1.0,0.0,false,1.0,5.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52aded5700323226c4bac8cf","6fccf099cbdd4fb49f17c4fd04aa8e06",0.9756284652256263,-6.368779481278909,7.0,88.0,false,753.0,14549.0,19.0,896.0,4813827000.0,-4813827000.0,-1.0,0.0,false,1.0,2.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52ade4b300323226c48b9a2d","6fccf099cbdd4fb49f17c4fd04aa8e06",0.9924872552911433,-7.530128486805423,13.0,121.0,false,255.0,12060.0,9.0,79.0,5193954000.0,-5193954000.0,-1.0,0.0,false,1.0,7.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52ae14fb00323226c58d4799","6fccf099cbdd4fb49f17c4fd04aa8e06",0.3758820760256628,-10.19159508263765,12.0,138.0,false,581.0,23883.0,14.0,244.0,2968597000.0,-2968597000.0,-1.0,0.0,false,1.0,3.0
"http://www.theguardian.com/world/2013/oct/24/nsa-surveillance-world-leaders-calls",1,"52ae157600323226c58f788a","6fccf099cbdd4fb49f17c4fd04aa8e06",0.9924796334961424,-8.233073579628279,13.0,138.0,false,42.0,15468.0,6.0,15.0,2952618000.0,-2952618000.0,-1.0,0.0,false,1.0,1.0
